Time (s),Absolute load,Accelerator pedal position (%),Actual equivalence/air to fuel ratio (λ),Actual exhaust camshaft retard from max advance position (°),Actual intake camshaft advance from max retard position (°),Catalyst Temperature (%),Desired equivalence/air to fuel ratio (λ),Desired exhaust camshaft retard from max advance position (°),Desired intake camshaft advance from max retard position (°),Engine RPM,Fuel injection pulse width (ms),Ignition timing advance (°),Intake air temperature (°F),Intake manifold absolute pressure (kPa),Knock retard (°),Long term fuel trim (%),Mass airflow (g/s),Short term fuel trim (primary sensor) (%)
-1810.650,0.133,0.0,1.992,0.00,33.3,723.7,1.999,0.0,37.8,2178,0.000,40.0,79,20.0,0.00,1.6,0.00,0.0
-1810.541,0.119,0.0,1.992,0.01,38.0,723.6,1.999,0.0,39.6,2135,0.000,38.3,79,19.0,0.00,1.6,1.95,0.0
-1810.432,0.104,0.0,1.992,0.05,40.8,723.5,1.999,0.0,41.4,2091,0.000,37.0,79,18.2,0.00,1.6,2.05,0.0
-1810.324,0.098,0.0,1.992,0.01,42.4,723.5,1.999,0.0,43.3,2044,0.000,37.9,79,19.7,0.00,1.6,3.56,0.0
-1810.215,0.111,0.0,1.992,0.04,44.1,723.4,1.999,0.0,44.3,1999,0.000,40.0,79,21.0,0.00,1.6,3.64,0.0
-1810.106,0.122,0.0,1.992,0.03,44.3,723.3,1.999,0.0,43.7,1956,0.000,42.4,79,20.0,0.00,1.6,4.39,0.0
-1809.998,0.120,0.0,1.992,0.03,43.3,723.2,1.999,0.0,42.4,1914,0.000,41.8,79,18.9,0.00,1.6,2.43,0.0
-1809.889,0.108,0.0,1.992,0.00,42.0,723.2,1.999,0.0,41.3,1872,0.000,41.0,79,18.2,0.00,1.6,2.43,0.0
-1809.780,0.102,0.0,1.992,0.00,40.9,723.1,1.999,0.0,40.1,1824,0.000,38.0,79,19.2,0.00,1.6,2.75,0.0
-1809.672,0.104,0.0,1.992,0.00,39.9,723.1,1.999,0.0,38.8,1778,0.000,37.5,79,20.2,0.00,1.6,2.40,0.0
-1809.563,0.112,0.0,1.992,0.00,38.5,723.0,1.999,0.0,38.1,1737,0.000,41.0,79,21.0,0.00,1.6,3.81,0.0
-1809.454,0.116,0.0,1.992,0.00,38.1,722.9,1.999,0.0,38.0,1693,0.000,41.5,79,21.0,0.00,1.6,2.59,0.0
-1809.346,0.112,0.0,1.992,0.00,38.0,722.9,1.999,0.0,38.0,1653,0.000,39.4,79,21.0,0.00,1.6,2.47,0.0
-1809.237,0.110,0.0,1.992,0.00,37.9,722.9,1.999,0.0,38.0,1613,0.000,38.3,79,21.0,0.00,1.6,2.82,0.0
-1809.129,0.110,0.0,1.992,0.00,38.1,722.8,1.999,0.0,38.0,1571,0.000,37.3,79,20.6,0.00,1.6,2.73,0.0
-1809.020,0.108,0.0,1.992,0.00,38.1,722.7,1.712,0.0,38.0,1527,0.003,36.4,79,20.9,0.00,1.6,2.12,0.0
-1808.911,0.108,0.0,1.992,0.05,38.0,722.7,1.000,0.0,37.9,1488,0.488,32.7,79,22.0,0.00,1.6,2.61,0.0
-1808.803,0.112,0.0,1.992,0.01,37.9,722.6,0.971,0.0,37.6,1506,0.488,16.1,79,22.0,0.00,1.6,3.05,0.0
-1808.694,0.110,0.0,1.992,0.10,37.5,722.6,0.909,0.0,36.6,1480,0.488,11.9,79,22.0,0.00,1.6,3.19,0.0
-1808.585,0.102,0.0,1.992,0.03,35.9,722.5,0.909,0.0,34.0,1425,0.488,14.4,79,22.0,0.00,1.6,2.70,0.0
-1808.477,0.096,0.0,1.992,0.05,33.3,722.5,0.909,0.0,31.5,1377,0.488,18.0,79,22.0,0.00,1.6,2.99,0.0
-1808.368,0.092,0.0,1.992,0.01,29.6,722.4,0.909,0.0,28.8,1323,0.488,22.3,79,22.5,0.00,1.6,3.15,0.0
-1808.259,0.090,0.0,1.732,0.00,27.3,722.3,0.909,0.0,26.7,1281,0.488,23.9,79,23.5,0.00,1.6,2.99,0.0
-1808.151,0.093,0.0,1.363,0.00,25.7,722.3,0.909,0.0,24.8,1243,0.488,23.5,79,24.7,0.00,1.6,3.16,0.0
-1808.042,0.094,0.0,1.121,0.00,24.2,722.2,0.909,0.0,24.0,1205,0.485,23.8,79,24.2,0.00,1.6,1.96,0.0
-1807.933,0.094,0.0,1.009,0.00,23.4,722.2,0.909,0.0,23.1,1159,0.480,24.0,79,25.9,0.00,1.6,3.52,0.0
-1807.825,0.102,0.0,0.950,0.02,22.8,722.1,0.909,0.0,22.3,1114,0.480,27.6,79,26.0,0.00,1.6,2.93,0.0
-1807.716,0.106,0.0,0.900,0.12,21.9,721.9,0.909,0.0,21.4,1068,0.480,31.8,79,26.0,0.00,1.6,3.00,0.0
-1807.608,0.109,0.0,0.880,0.16,20.9,721.9,0.909,0.0,20.6,1015,0.480,32.1,79,24.8,0.00,1.6,1.90,0.0
-1807.499,0.105,0.0,0.872,0.09,20.9,721.8,0.909,0.0,21.0,955,0.480,32.0,79,24.0,0.00,1.6,1.01,0.0
-1807.390,0.102,0.0,0.867,0.15,21.3,721.7,0.908,0.0,21.7,884,0.488,29.9,79,26.5,0.00,1.6,5.06,0.0
-1807.282,0.125,0.0,0.867,0.09,22.1,721.6,0.908,0.0,22.5,804,0.652,34.0,79,34.1,0.00,1.6,9.81,0.0
-1807.173,0.178,0.0,0.867,0.06,22.5,721.5,0.907,0.0,21.6,802,0.793,27.7,79,40.4,0.00,1.6,4.90,0.0
-1807.064,0.211,0.0,0.873,0.12,21.1,721.4,0.906,0.0,20.5,822,0.807,5.2,79,43.0,0.00,1.6,5.45,0.0
-1806.956,0.228,0.0,0.875,0.02,20.3,721.3,0.906,0.0,19.7,819,0.841,5.2,79,46.4,0.00,1.6,6.06,0.0
-1806.847,0.248,0.0,0.886,0.35,19.5,721.2,0.906,0.0,19.2,829,0.852,2.0,79,49.6,0.00,1.6,6.03,0.0
-1806.738,0.272,0.0,0.891,0.23,19.5,721.1,0.905,0.0,20.2,829,0.872,2.2,79,51.4,0.00,1.6,5.41,0.0
-1806.630,0.288,0.0,0.891,0.05,19.6,721.0,0.905,0.0,19.1,834,0.902,-0.5,79,54.4,0.00,1.6,5.47,0.0
-1806.521,0.305,0.0,0.891,0.22,19.1,720.8,0.905,0.0,19.1,850,0.916,-3.0,79,55.9,0.00,1.6,5.56,0.0
-1806.412,0.309,0.0,0.875,0.11,19.0,720.7,0.905,0.0,18.7,861,0.904,-3.6,79,56.9,0.00,1.6,5.16,0.0
-1806.304,0.310,0.0,0.874,0.06,18.2,720.5,0.905,0.0,17.7,863,0.891,-4.0,79,58.0,0.00,1.6,5.39,0.0
-1806.195,0.310,3.1,0.866,0.17,18.0,720.3,0.905,0.0,17.8,857,0.883,4.6,79,59.0,0.00,1.6,5.38,-0.6
-1806.087,0.311,4.0,0.862,0.17,17.0,720.2,0.905,0.0,15.3,909,0.880,7.5,79,59.1,0.00,1.6,5.42,-0.8
-1805.978,0.314,4.7,0.871,0.00,14.0,720.1,0.905,12.4,14.7,984,0.887,13.5,79,60.8,0.00,1.6,6.34,-0.8
-1805.869,0.326,5.8,0.875,0.25,16.3,719.8,0.905,21.9,19.3,1032,1.009,14.6,79,63.8,0.00,1.6,7.86,-0.8
-1805.761,0.366,6.7,0.885,6.23,21.4,719.3,0.905,22.0,31.3,1106,1.163,15.2,79,66.5,0.00,1.6,9.59,-0.3
-1805.652,0.421,7.0,0.886,18.44,32.4,718.8,0.905,24.7,38.2,1206,1.150,14.9,79,70.0,0.01,1.6,12.00,-0.7
-1805.543,0.457,7.0,0.859,26.94,37.0,718.2,0.905,29.7,38.3,1345,0.963,10.8,79,72.0,0.01,1.6,13.45,-7.0
-1805.435,0.457,7.0,0.839,33.71,38.6,717.5,0.905,34.3,38.7,1424,0.957,11.2,79,70.7,0.03,1.6,12.89,-8.9
-1805.326,0.447,7.0,0.885,36.81,37.5,717.0,0.906,36.6,35.4,1470,1.001,13.7,79,70.7,0.04,1.6,12.48,-2.7
-1805.217,0.434,7.0,0.925,38.63,36.3,716.3,0.903,36.8,40.4,1488,1.014,15.7,79,71.0,0.05,1.6,13.17,0.5
-1805.109,0.437,7.0,0.909,38.81,42.2,715.8,0.930,36.3,47.3,1503,0.975,15.0,79,72.5,0.06,1.6,13.68,-2.6
-1805.000,0.436,7.0,0.877,37.73,52.3,715.3,0.981,33.3,63.1,1519,0.886,13.5,79,72.2,0.07,1.6,12.37,-5.1
-1804.891,0.414,7.4,0.898,35.08,64.9,714.6,0.997,30.9,74.0,1513,0.801,14.3,79,71.2,0.08,1.6,13.54,-5.9
-1804.783,0.419,7.9,0.956,31.68,71.0,714.1,0.999,27.5,74.0,1470,0.827,13.7,79,71.9,0.09,1.6,12.47,-4.6
-1804.674,0.438,8.4,1.012,28.84,73.1,713.7,0.999,26.5,74.0,1455,0.926,13.0,78,76.1,0.10,1.6,12.62,-2.7
-1804.566,0.463,8.5,1.066,27.21,73.8,713.4,0.999,28.0,74.0,1501,0.991,10.2,77,78.0,0.11,1.6,14.20,0.6
-1804.457,0.495,8.5,1.030,27.17,73.6,713.1,0.998,26.9,74.0,1582,0.987,9.0,77,76.0,0.12,1.6,14.37,-1.7
-1804.348,0.507,8.5,0.992,27.16,73.6,712.8,0.998,25.0,74.0,1637,0.989,9.5,77,76.0,0.13,1.6,16.38,-3.9
-1804.240,0.512,8.5,1.002,25.53,73.9,712.6,0.998,23.9,74.0,1686,1.005,9.5,77,75.7,0.14,1.6,15.71,-1.6
-1804.131,0.515,8.5,1.009,23.90,73.8,712.4,0.997,22.9,74.0,1735,0.995,10.0,77,75.0,0.14,1.6,16.10,-1.6
-1804.022,0.513,8.5,0.996,22.46,73.7,712.2,0.997,22.5,74.0,1777,0.978,10.0,77,74.7,0.15,1.6,15.93,-1.6
-1803.914,0.512,8.5,0.997,21.69,73.7,712.0,0.997,22.4,74.0,1799,0.976,10.5,77,72.3,0.16,1.6,17.03,-1.4
-1803.805,0.506,8.5,1.000,21.10,73.9,711.8,0.997,22.5,74.0,1801,0.952,10.6,77,71.0,0.17,1.6,16.70,-1.0
-1803.696,0.503,8.7,1.012,21.52,73.8,711.7,0.997,22.6,74.0,1818,0.952,10.8,77,71.4,0.18,1.6,16.80,-1.0
-1803.588,0.505,9.6,1.016,21.62,73.8,711.6,0.997,22.7,74.0,1829,0.971,9.9,77,71.7,0.18,1.6,18.59,0.0
-1803.479,0.537,10.0,1.016,22.02,73.8,711.6,0.997,22.9,74.0,1855,1.021,8.6,77,73.4,0.19,1.6,19.38,0.0
-1803.370,0.545,10.0,0.992,22.68,73.8,711.5,0.997,23.1,74.0,1878,1.039,8.6,77,73.2,0.20,1.6,21.02,-0.5
-1803.262,0.553,10.0,0.992,22.79,73.8,711.5,0.997,23.2,74.0,1902,1.052,7.7,77,74.8,0.20,1.6,19.69,-0.8
-1803.153,0.565,10.5,0.992,23.27,73.7,711.5,0.997,23.4,74.0,1917,1.075,6.6,77,74.0,0.21,1.6,22.29,-0.8
-1803.045,0.568,10.5,0.991,23.30,73.7,711.4,0.997,23.5,74.0,1939,1.083,6.1,77,73.0,0.22,1.6,20.83,-0.8
-1802.936,0.561,10.5,0.984,23.66,73.7,711.5,0.997,23.7,74.0,1964,1.080,7.1,77,73.0,0.22,1.6,23.58,-1.4
-1802.827,0.567,10.5,0.987,24.09,73.7,711.4,0.998,23.9,74.0,1986,1.092,6.7,77,73.4,0.23,1.6,21.23,-0.9
-1802.719,0.576,11.0,0.992,24.18,73.6,711.5,0.997,24.0,74.0,2000,1.102,6.5,77,76.3,0.24,1.6,23.32,-0.8
-1802.610,0.577,11.0,0.989,24.19,73.7,711.6,0.998,24.1,74.0,2017,1.110,5.6,76,78.6,0.24,1.6,21.93,-1.5
-1802.501,0.589,11.6,0.981,24.54,73.7,711.7,0.998,24.2,74.0,2027,1.132,5.5,75,77.5,0.25,1.0,23.22,-1.6
-1802.393,0.625,13.1,0.973,24.72,73.6,711.7,0.998,24.3,74.0,2031,1.206,5.0,75,79.6,0.25,0.0,25.05,-0.0
-1802.284,0.666,13.6,0.965,24.54,73.6,711.7,0.999,24.4,74.0,2066,1.262,4.0,75,83.5,0.26,0.0,26.87,-0.9
-1802.175,0.684,14.2,0.966,24.82,73.8,711.6,0.999,24.6,74.0,2098,1.289,4.0,75,85.7,0.26,0.0,28.16,-2.2
-1802.067,0.697,14.5,0.974,25.10,73.6,711.5,0.999,24.8,74.0,2141,1.325,4.2,75,85.9,0.27,0.0,28.49,-1.6
-1801.958,0.702,14.7,0.982,25.24,73.6,711.5,0.999,25.3,74.0,2218,1.361,5.0,75,85.8,0.27,0.0,29.96,-1.3
-1801.849,0.704,14.8,0.991,25.31,73.6,711.6,0.998,25.5,74.0,2262,1.370,5.3,75,84.6,0.27,0.0,31.32,-0.8
-1801.741,0.706,14.5,0.992,25.63,73.6,711.8,0.997,25.6,74.0,2301,1.373,6.5,75,85.7,0.28,0.0,31.92,-1.2
-1801.632,0.710,14.5,0.999,25.69,73.7,712.1,0.997,25.7,74.0,2335,1.364,7.0,75,85.1,0.28,0.0,32.34,-1.1
-1801.524,0.687,14.5,0.992,25.84,73.8,712.3,0.996,25.8,74.0,2344,1.351,7.3,75,83.1,0.29,0.0,32.60,-1.4
-1801.415,0.690,14.5,0.992,25.80,73.8,712.4,0.996,25.8,74.0,2352,1.338,7.1,75,84.0,0.29,0.0,31.91,-1.6
-1801.306,0.688,14.5,0.992,25.96,73.7,712.5,0.996,25.8,74.0,2370,1.343,7.5,75,84.2,0.29,0.0,31.01,-1.6
-1801.198,0.690,14.5,0.992,26.02,73.6,712.7,0.995,25.9,74.0,2398,1.329,8.5,75,84.3,0.29,0.0,32.09,-1.6
-1801.089,0.696,14.5,0.992,26.06,73.6,713.1,0.995,25.9,74.0,2424,1.320,9.0,75,83.5,0.29,0.0,32.77,-1.6
-1800.980,0.684,14.5,0.987,25.85,73.6,713.3,0.995,25.9,74.0,2440,1.325,9.1,75,84.0,0.29,0.0,32.42,-1.8
-1800.872,0.674,14.5,0.984,25.92,73.7,713.7,0.995,26.0,74.0,2454,1.304,9.5,75,83.4,0.29,0.0,30.68,-2.1
-1800.763,0.668,14.5,0.991,25.82,73.8,713.9,0.994,26.1,74.0,2477,1.301,9.7,75,84.3,0.29,0.0,31.01,-1.9
-1800.654,0.673,14.2,0.979,25.89,73.7,714.0,0.994,26.1,74.0,2505,1.288,10.2,75,84.3,0.29,0.0,32.79,-2.0
-1800.546,0.672,14.3,0.983,26.12,73.6,714.4,0.994,26.1,74.0,2524,1.285,10.5,75,84.0,0.29,0.0,33.03,-2.0
-1800.437,0.674,14.2,0.992,26.02,73.4,714.8,0.994,26.1,74.0,2542,1.283,10.2,73,84.0,0.29,0.0,32.97,-1.9
-1800.328,0.661,14.0,0.984,26.04,73.5,715.1,0.994,26.1,74.0,2559,1.281,10.0,73,84.0,0.29,0.0,33.94,-2.1
-1800.220,0.659,14.0,0.984,25.71,73.8,715.4,0.994,26.0,74.0,2582,1.265,10.0,73,83.2,0.29,0.0,34.83,-2.3
-1800.111,0.670,14.0,0.993,25.95,73.7,715.8,0.994,26.0,74.0,2615,1.256,9.7,74,81.1,0.29,0.0,33.47,-1.8
-1800.003,0.663,14.0,1.008,26.15,73.8,716.2,0.994,25.9,74.0,2652,1.256,9.5,75,84.9,0.29,0.0,33.15,-1.0
-1799.894,0.658,13.6,1.007,25.77,73.8,716.6,0.994,25.9,74.0,2677,1.251,9.5,75,82.0,0.29,0.0,36.16,-0.8
-1799.785,0.647,13.5,0.999,25.77,73.7,717.0,0.993,25.9,74.0,2719,1.243,9.1,75,80.0,0.29,0.0,34.81,-0.8
-1799.677,0.651,13.5,0.992,25.75,73.8,717.4,0.993,25.8,74.0,2755,1.229,9.4,74,79.1,0.29,0.0,35.22,-1.5
-1799.568,0.650,13.5,0.992,25.33,73.7,717.8,0.993,25.7,74.0,2789,1.218,9.1,73,80.6,0.29,0.0,37.40,-0.8
-1799.459,0.639,12.9,0.992,25.36,73.6,718.3,0.994,25.6,74.0,2819,1.209,9.5,73,76.8,0.29,0.0,35.76,-0.8
-1799.351,0.605,11.9,0.996,25.41,73.6,718.7,0.994,25.5,74.0,2839,1.161,10.0,73,74.9,0.29,0.0,34.46,-0.8
-1799.242,0.574,11.7,1.005,25.03,73.7,719.2,0.994,25.4,74.0,2865,1.111,10.7,73,73.5,0.29,0.0,30.72,-0.6
-1799.133,0.559,11.8,1.013,25.15,73.6,719.6,0.994,25.3,74.0,2899,1.096,11.6,73,72.4,0.29,0.0,30.21,0.3
-1799.025,0.557,11.5,1.003,24.72,73.9,720.1,0.993,25.2,74.0,2923,1.088,12.2,73,69.8,0.29,0.0,30.83,0.5
-1798.916,0.560,11.5,1.007,24.99,73.8,720.6,0.992,25.2,74.0,2939,1.072,12.1,73,69.7,0.29,0.0,31.75,0.7
-1798.807,0.548,11.8,1.001,24.59,73.8,721.0,0.992,25.0,74.0,2973,1.080,11.9,73,70.7,0.29,0.0,32.35,1.2
-1798.699,0.552,12.7,1.000,24.94,73.6,721.4,0.992,25.0,74.0,2992,1.073,12.0,73,71.0,0.29,0.0,33.06,1.2
-1798.590,0.582,14.9,1.008,24.54,73.6,721.9,0.991,24.8,74.0,3016,1.117,11.2,73,73.7,0.27,0.0,34.57,1.6
-1798.482,0.701,16.8,1.004,24.91,73.6,722.5,0.990,24.6,74.0,3057,1.307,11.0,73,79.9,0.00,0.0,45.61,2.7
-1798.373,0.840,19.0,0.962,24.71,73.6,723.3,0.988,24.2,74.0,3108,1.568,5.9,73,86.9,0.00,0.0,47.62,1.0
-1798.264,0.937,19.0,0.927,24.69,73.6,723.9,0.979,23.9,74.0,3148,1.670,1.9,73,94.0,0.00,0.0,62.49,-2.2
-1798.156,0.933,19.5,0.950,24.35,73.6,724.3,0.968,23.5,74.0,3211,1.694,5.0,73,94.0,0.00,0.0,63.32,-0.7
-1798.047,0.980,22.4,0.944,23.69,73.7,724.7,0.958,23.1,74.0,3251,1.926,5.0,73,95.7,0.01,0.0,67.02,-0.2
-1797.938,1.085,25.3,0.918,23.22,73.6,725.3,0.941,22.7,74.0,3320,1.973,3.0,73,102.4,0.01,0.0,70.79,-3.8
-1797.830,1.203,30.1,0.925,22.47,73.6,725.8,0.932,22.2,74.0,3400,2.037,2.0,73,108.1,0.02,0.0,79.58,-3.1
-1797.721,1.308,38.6,0.937,21.66,73.6,726.3,0.923,21.6,74.0,3479,2.147,1.5,73,116.1,0.03,0.0,90.58,-2.2
-1797.612,1.333,43.7,0.936,21.01,73.4,726.9,0.914,21.2,74.0,3563,2.408,2.0,73,121.4,0.04,0.0,90.20,-0.6
-1797.504,1.325,43.6,0.947,20.60,73.4,727.6,0.905,20.9,74.0,3634,2.410,2.1,72,122.0,0.04,0.0,87.80,0.5
-1797.395,1.357,40.3,0.906,20.56,73.6,728.3,0.896,20.5,74.0,3735,2.641,2.3,72,122.6,0.05,0.0,95.45,0.7
-1797.286,1.343,36.3,0.884,20.24,73.5,729.2,0.887,20.1,74.0,3822,2.583,2.0,72,123.0,0.06,0.0,107.00,0.7
-1797.178,1.308,33.0,0.821,20.06,73.5,730.0,0.878,19.8,74.0,3895,2.617,2.3,72,123.9,0.07,0.0,110.04,1.4
-1797.069,1.277,30.5,0.852,19.88,73.5,730.7,0.870,19.4,74.0,3990,2.571,2.5,73,119.7,0.08,0.0,99.87,-0.8
-1796.961,1.271,29.1,0.861,19.01,73.8,731.4,0.861,19.0,74.0,4045,2.496,3.6,73,118.0,0.09,0.0,100.88,-1.6
-1796.852,1.284,29.5,0.877,18.74,73.8,732.2,0.854,19.4,74.0,3918,2.501,0.8,73,117.8,0.07,0.0,102.34,-2.2
-1796.743,1.254,28.5,0.888,19.59,73.6,732.9,0.847,20.6,74.0,3669,2.419,0.0,72,114.6,0.00,0.0,92.46,-0.1
-1796.635,1.182,28.9,0.883,20.74,73.3,733.7,0.839,21.9,74.0,3411,2.432,0.0,72,112.5,0.00,0.0,81.85,3.9
-1796.526,1.101,27.2,0.822,22.21,73.7,734.4,0.831,23.7,74.0,3147,2.644,3.6,72,110.6,0.00,0.0,69.68,2.6
-1796.417,1.057,24.3,0.784,24.21,73.3,734.9,0.831,24.2,74.0,3108,2.629,5.5,72,109.1,0.01,0.0,67.71,-2.3
-1796.309,1.051,22.6,0.781,24.64,74.0,735.5,0.835,24.0,74.0,3139,2.435,5.6,72,105.5,0.02,0.0,65.78,0.0
-1796.200,1.031,21.5,0.776,24.24,73.5,736.1,0.836,24.0,74.0,3133,2.358,6.0,72,103.0,0.03,0.0,66.40,0.0
-1796.091,0.977,20.5,0.786,24.31,73.3,736.6,0.843,23.9,74.0,3144,2.165,6.0,72,101.2,0.04,0.0,62.64,0.0
-1795.983,0.929,19.4,0.840,24.07,73.6,737.1,0.851,23.8,74.0,3165,2.034,6.9,72,98.7,0.05,0.0,58.94,1.1
-1795.874,0.905,18.7,0.894,23.39,73.8,737.6,0.859,23.5,74.0,3204,1.852,8.3,72,96.5,0.05,0.0,58.94,4.1
-1795.765,0.882,18.5,0.898,23.65,73.3,738.1,0.866,23.3,74.0,3233,1.824,9.0,72,92.7,0.06,0.0,56.96,5.0
-1795.657,0.882,17.7,0.875,23.31,73.5,738.6,0.875,23.1,74.0,3264,1.828,8.9,72,92.0,0.07,0.0,58.29,5.2
-1795.548,0.872,16.2,0.859,22.81,73.8,739.1,0.883,22.9,74.0,3287,1.772,9.4,72,89.0,0.08,0.0,58.59,4.2
-1795.440,0.791,15.0,0.858,22.38,73.8,739.5,0.892,22.6,74.0,3307,1.628,11.1,72,83.8,0.08,0.0,47.42,1.4
-1795.331,0.718,15.0,0.854,21.76,73.6,739.9,0.900,22.2,74.0,3331,1.480,11.9,72,81.0,0.09,0.0,43.58,-0.5
-1795.222,0.722,15.0,0.873,21.59,73.5,740.3,0.908,22.0,74.0,3360,1.394,12.4,72,80.0,0.09,0.0,44.71,-0.8
-1795.114,0.720,14.5,0.895,21.32,73.4,740.9,0.917,21.5,74.0,3380,1.360,12.5,72,79.5,0.10,0.0,49.22,-2.2
-1795.005,0.690,14.0,0.910,20.77,73.5,741.5,0.925,20.8,74.0,3397,1.299,12.9,72,75.9,0.10,0.0,43.20,-1.7
-1794.896,0.680,14.0,0.924,20.37,73.5,741.9,0.935,20.9,74.0,3398,1.249,13.5,72,74.2,0.11,0.0,43.92,-2.3
-1794.788,0.657,13.5,0.930,20.66,73.6,742.3,0.943,23.2,74.0,3132,1.227,2.0,72,75.3,0.06,0.0,41.51,-3.1
-1794.679,0.658,13.0,0.944,23.51,73.6,742.7,0.953,25.8,74.0,2655,1.350,9.0,72,77.6,0.00,0.0,41.66,-0.9
-1794.570,0.641,13.0,0.948,25.71,73.6,743.1,0.962,26.1,74.0,2472,1.331,9.5,72,79.0,0.00,0.0,31.06,-2.5
-1794.462,0.629,13.0,0.940,26.35,73.7,743.6,0.970,26.0,74.0,2469,1.277,11.0,72,79.0,0.00,0.0,29.32,-3.9
-1794.353,0.633,12.8,0.961,26.40,73.6,744.0,0.981,26.1,74.0,2484,1.241,7.6,72,78.7,0.00,0.0,32.22,-3.0
-1794.244,0.627,11.8,0.980,26.34,73.5,744.4,0.988,26.1,74.0,2486,1.210,10.5,72,78.0,0.00,0.0,28.23,-2.3
-1794.136,0.587,10.7,1.001,26.05,73.5,745.0,0.989,26.1,74.0,2496,1.134,11.7,72,76.6,0.00,0.0,27.58,-2.2
-1794.027,0.537,9.8,1.023,25.99,73.7,745.6,0.989,26.1,74.0,2490,1.070,13.1,72,72.1,0.00,0.0,25.05,-1.0
-1793.918,0.505,8.8,1.014,25.55,73.7,746.2,0.990,26.1,74.0,2499,0.978,14.3,72,69.4,0.00,0.0,20.63,-0.1
-1793.810,0.456,6.7,1.002,25.56,73.9,746.7,0.992,26.8,74.0,2497,0.881,16.0,72,65.9,0.00,1.2,18.89,-2.2
-1793.701,0.406,5.2,1.027,28.57,71.5,747.3,0.995,40.6,62.0,2499,0.743,20.3,72,59.2,0.00,1.6,15.21,-1.2
-1793.593,0.353,4.7,1.046,39.95,62.1,747.6,0.996,43.6,52.7,2499,0.652,25.0,72,56.3,-0.48,1.6,12.55,0.4
-1793.484,0.308,3.8,1.047,43.62,52.8,748.0,0.996,36.6,46.9,2494,0.614,20.7,72,47.3,-0.50,1.6,8.62,0.9
-1793.375,0.236,3.1,1.062,33.89,46.9,748.4,0.995,18.3,41.9,2485,0.541,21.9,72,33.5,0.00,1.6,3.10,2.6
-1793.267,0.173,2.6,1.054,14.20,40.9,748.6,0.995,0.0,36.7,2476,0.488,26.3,72,23.3,0.00,1.6,0.55,2.1
-1793.158,0.121,2.5,1.045,0.11,36.1,748.8,0.995,0.0,35.0,2471,0.488,29.0,72,19.3,0.00,1.6,1.51,2.1
-1793.049,0.100,2.0,0.994,0.08,34.9,748.9,0.995,0.0,35.0,2469,0.488,34.5,72,21.1,0.00,1.6,3.73,-2.6
-1792.941,0.119,1.5,0.881,0.08,34.8,749.0,0.995,0.0,35.0,2467,0.483,42.3,72,22.8,0.00,1.6,7.48,-0.1
-1792.832,0.120,1.4,0.818,0.00,35.0,749.2,0.995,0.0,35.0,2452,0.480,44.1,72,20.0,0.00,1.6,4.24,0.8
-1792.723,0.102,0.5,0.818,0.09,33.7,749.2,0.995,2.0,33.1,2443,0.492,35.4,73,21.3,0.00,1.6,4.39,0.8
-1792.615,0.122,0.0,0.831,0.15,33.9,749.2,0.995,2.4,33.5,2434,0.502,24.2,73,25.6,0.00,1.6,9.73,0.8
-1792.506,0.135,0.0,0.859,0.09,35.1,749.2,0.996,0.0,35.0,2419,0.497,23.5,73,20.5,0.00,1.6,3.74,0.8
-1792.397,0.107,0.0,0.915,0.02,35.6,749.2,1.000,0.0,35.0,2412,0.488,31.1,73,19.3,0.00,1.6,3.73,0.0
-1792.289,0.096,0.0,0.941,0.04,35.2,749.2,1.000,0.0,35.0,2394,0.488,33.0,73,20.3,0.00,1.6,3.04,0.0
-1792.180,0.101,0.0,0.938,0.02,35.0,749.2,1.000,0.0,35.0,2374,0.488,33.0,73,21.3,0.00,1.6,6.23,0.0
-1792.072,0.115,0.0,0.930,0.04,34.8,749.2,1.000,0.0,35.0,2359,0.043,32.0,73,21.3,0.00,1.6,5.44,0.0
-1791.963,0.116,0.0,0.948,0.11,34.9,749.2,1.000,0.0,35.0,2356,0.000,29.0,73,20.0,0.00,1.6,4.14,0.0
-1791.854,0.115,0.1,1.011,0.03,35.0,749.2,0.982,0.0,35.0,2325,0.000,29.2,73,20.0,0.00,1.6,4.33,0.0
-1791.746,0.112,0.9,1.170,0.13,34.9,749.2,0.936,0.0,35.0,2337,0.480,18.7,75,19.6,0.00,1.6,4.62,0.0
-1791.637,0.107,2.1,1.344,0.11,33.4,749.2,0.997,0.0,33.8,2314,0.480,35.0,75,20.2,0.00,1.6,4.75,0.0
-1791.528,0.119,2.5,1.308,0.31,30.1,749.3,0.996,7.4,27.6,2319,0.480,35.7,75,24.7,0.00,1.6,7.55,0.0
-1791.420,0.146,2.5,1.088,5.95,26.3,749.3,0.995,11.7,26.0,2309,0.512,42.4,75,28.0,0.00,1.6,9.62,0.0
-1791.311,0.163,2.5,0.986,11.14,25.8,749.3,0.994,11.4,26.1,2292,0.493,45.3,75,28.0,0.00,1.6,8.27,0.0
-1791.202,0.157,2.3,0.996,11.57,26.3,749.3,0.995,9.5,27.9,2282,0.482,46.3,75,26.8,0.00,1.6,7.49,1.8
-1791.094,0.153,1.0,1.031,9.16,28.8,749.4,0.995,1.3,31.6,2274,0.487,42.8,75,25.4,0.00,1.6,5.83,4.0
-1790.985,0.130,0.0,1.033,0.32,33.7,749.4,0.996,0.0,35.0,2262,0.480,34.5,75,21.1,0.00,1.6,2.47,2.5
